Datetime,NET MW,ECO O/L FG TEMP,AH O/L FG TEMP,AH I/L PA TEMP,AH O/L PA TEMP,AH I/L SECAIR TEMP,AH O/L SECAIR TEMP,AH O/L SECAIR TEMP,ECO O/L FG ANALR 1 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 1 PRB O2 DNSTY 2 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 1 VLU,ECO O/L FG ANALR 2 PRB O2 DNSTY 2 VLU,ECO O/L FG PRS,AH O/L FG PRS,PAF A O/L AIR PRS,PAF B O/L AIR PRS,HPA PRS SETP BIAS PV,FDF A O/L AIR PRS,FDF B O/L AIR PRS,AH O/L SECAIR PRS,AH O/L SECAIR PRS,AH RTDRV CURR,B-SB STM FLW,B-SB STM TEMP,AH SOOTBLOWER HOT SIDE RETRACTED,AH SOOTBLOWER COLD SIDE RETRACTED,AH GDBRG TEMP,AH SPT BRG TEMP,AH SECAIR BYP CDPR CDRV POSN FDBK,Unknown_1,Unknown_2,Unknown_3
2025-06-26 23:30:00,464.95,351.2188,120.8625,48.2,318.475,36.375,328.0312,328.0625,3.0906,3.6656,4.2672,4.5984,-0.9899,-2.9225,13.3959,13.261,11.8289,2.3101,2.3377,1.0658,1.0614,29.6562,2.72,291.0,1.0,1.0,46.8438,39.2,0.0,,,
2025-06-27 00:00:00,434.6687,346.0,123.3,49.9062,315.15,38.3,323.0938,323.1875,3.6219,3.7484,3.9328,4.8031,-0.8849,-2.762,13.9224,13.8785,12.5564,2.353,2.3976,1.0824,1.076,29.4125,0.756,294.1,1.0,1.0,43.8375,39.2812,0.0,,,
2025-06-27 00:30:00,265.7312,312.7812,125.975,50.7188,299.7,39.1812,298.75,298.8125,4.6203,5.4453,5.4812,5.8719,-0.702,-1.7625,12.7442,12.6532,11.7566,1.2531,1.2794,0.6897,0.7028,29.5312,0.838,280.96,1.0,1.0,49.4187,39.3562,43.725,,,
2025-06-27 01:00:00,267.6437,313.9375,119.525,50.3812,294.175,38.7,293.1875,293.25,4.7797,5.2344,5.3469,5.8672,-0.6814,-1.7635,12.8921,12.8011,11.7172,1.3126,1.3415,0.8006,0.7873,28.8812,0.834,273.04,1.0,1.0,46.0125,39.4812,55.9937,,,
2025-06-27 01:30:00,267.8562,309.5938,120.65,50.675,291.45,39.1937,289.25,289.375,4.9234,5.1469,5.0672,5.525,-0.6149,-1.71,12.9295,12.8385,11.907,1.3441,1.3747,0.819,0.8238,30.025,0.86,269.84,1.0,1.0,43.8812,39.5062,57.775,,,
2025-06-27 02:00:00,267.4313,307.9688,120.9625,50.4937,291.1,38.9375,288.1875,288.25,4.8797,5.3453,5.1844,5.6812,-0.6644,-1.7205,12.8629,12.7881,11.8348,1.2269,1.2597,0.7348,0.733,29.2938,0.871,270.0,1.0,1.0,49.0562,39.6312,59.875,,,
2025-06-27 02:30:00,266.1562,311.0938,121.475,50.5312,292.425,39.375,289.5625,289.5938,4.8422,5.3031,5.4078,5.8422,-0.6198,-1.702,12.9181,12.8287,11.7701,1.3923,1.422,0.8418,0.8531,29.9375,0.765,270.96,1.0,1.0,46.0562,39.6125,56.6812,,,
2025-06-27 03:00:00,267.8562,308.3438,120.925,50.05,291.375,38.9375,288.7812,288.9062,5.2453,5.875,5.8906,6.3078,-0.6477,-1.7475,12.8547,12.7832,11.8652,1.3734,1.4006,0.8428,0.8369,29.4,0.87,271.08,1.0,1.0,44.1187,39.5875,59.475,,,
2025-06-27 03:30:00,267.2188,309.5312,121.7875,50.0125,292.45,38.6562,289.5,289.5938,5.4953,5.5578,5.5156,6.0578,-0.6854,-1.7965,12.8596,12.7767,11.7913,1.3721,1.3971,0.8275,0.8253,28.9062,5.45,286.82,1.0,0.0,48.8,39.7125,59.1687,,,
2025-06-27 04:00:00,266.3688,311.7188,120.9125,50.7062,292.875,39.0375,290.4375,290.5,5.0672,5.5531,5.4219,6.0109,-0.6281,-1.7205,12.9441,12.871,11.893,1.4119,1.4421,0.8737,0.8617,28.8563,3.021,289.8,1.0,0.0,45.4187,39.8562,57.0687,,,
2025-06-27 04:30:00,267.2188,311.75,121.4625,51.175,293.55,39.7875,291.1562,291.25,5.2953,5.8062,5.7062,6.0531,-0.7024,-1.7815,12.8385,12.7442,11.8266,1.3677,1.3953,0.8337,0.831,28.2938,3.166,286.38,1.0,0.0,50.475,39.8438,53.4812,,,
2025-06-27 05:00:00,267.8562,312.875,120.1875,50.9375,293.425,39.7562,291.7188,291.7812,5.5187,5.6266,5.5641,6.125,-0.6981,-1.779,12.7052,12.6402,11.7041,1.3818,1.4054,0.828,0.8315,29.75,0.773,276.4,1.0,0.0,47.8187,39.925,54.575,,,
2025-06-27 05:30:00,268.4938,312.375,120.9125,49.9937,293.925,38.9437,291.8438,291.875,4.9156,6.1219,6.0328,5.9672,-0.6701,-1.7705,12.9701,12.8791,11.9075,1.3664,1.3914,0.8245,0.8227,30.35,0.835,272.04,1.0,0.0,43.7562,40.0,57.9937,,,
2025-06-27 06:00:00,267.325,312.1875,121.725,49.5062,294.65,38.3937,291.9062,291.9688,5.4031,5.8031,5.8547,6.1359,-0.6976,-1.784,12.7686,12.7085,11.8103,1.2999,1.3345,0.7801,0.7903,28.8062,3.057,271.06,1.0,1.0,49.2375,39.9625,59.4875,,,
2025-06-27 06:30:00,264.5625,316.3125,122.175,49.7312,296.425,38.525,294.0,294.0312,5.2594,5.6687,5.6109,5.9016,-0.7112,-1.792,12.8629,12.7816,11.7375,1.3297,1.3607,0.791,0.7873,29.0,0.767,282.1,1.0,1.0,45.775,39.8937,54.9625,,,
2025-06-27 07:00:00,264.6687,316.25,121.6125,50.275,296.5,39.0125,294.4062,294.4688,5.1391,5.6734,5.5141,5.9109,-0.6858,-1.769,12.8515,12.7767,11.8198,1.3651,1.3923,0.8035,0.7973,29.6312,0.832,275.22,1.0,1.0,50.075,39.9375,53.825,,,
2025-06-27 07:30:00,266.0499,316.75,121.5,50.4125,296.725,39.5938,295.0312,295.0938,5.4437,5.7484,5.6781,6.2203,-0.7339,-1.8265,12.7507,12.6679,11.7021,1.3739,1.4084,0.7483,0.7486,29.9813,0.789,272.28,1.0,1.0,47.4437,40.0312,51.7062,,,
2025-06-27 08:00:00,264.8812,316.0,120.9875,50.6062,296.425,39.7312,295.125,295.2188,5.5703,5.6937,5.6594,6.0328,-0.6753,-1.787,12.8694,12.7865,11.9018,1.4049,1.4347,0.8365,0.8415,29.1063,0.814,270.94,1.0,1.0,42.2375,39.9187,51.725,,,
2025-06-27 08:30:00,264.8812,316.625,120.5875,50.6437,296.625,39.15,295.5,295.5938,5.3844,5.5531,5.3937,5.8562,-0.5974,-1.7045,12.7572,12.6695,11.84,1.4627,1.4903,0.8527,0.8634,29.4562,0.741,270.3,1.0,1.0,47.275,39.8187,52.6312,,,
2025-06-27 09:00:00,265.0938,316.8125,121.125,50.4688,297.175,38.85,295.9375,295.9375,5.3781,5.5406,5.4781,6.0562,-0.6324,-1.7605,12.8564,12.7897,11.7783,1.4421,1.4745,0.8656,0.8767,28.7062,0.791,269.92,1.0,1.0,49.4625,39.6625,54.0187,,,
2025-06-27 09:30:00,261.7999,316.5625,121.5625,50.2812,297.375,38.6063,295.9062,296.0312,5.6453,5.6969,5.6312,6.1875,-0.7606,-1.8705,12.8401,12.7491,11.7632,1.3467,1.3761,0.7687,0.7748,29.5312,0.85,269.18,1.0,1.0,41.9625,39.5812,54.35,,,
2025-06-27 10:00:00,265.4125,317.75,121.7125,50.4875,297.875,38.7188,296.3125,296.4062,5.4859,5.4016,5.4594,5.9609,-0.6823,-1.7985,12.7767,12.689,11.7071,1.4216,1.4487,0.8372,0.8407,29.5187,0.883,268.48,1.0,1.0,45.8375,39.375,53.1812,,,
2025-06-27 10:30:00,264.775,316.0625,121.4375,50.5875,297.35,38.7687,296.125,296.2188,5.3797,5.7078,5.6531,6.1766,-0.6438,-1.7355,12.845,12.7638,11.8938,1.4272,1.4622,0.8608,0.8628,29.7437,0.768,267.6,1.0,1.0,47.2687,39.1812,53.0187,,,
2025-06-27 11:00:00,258.2937,317.6562,121.3375,50.5312,297.975,38.6875,296.875,297.0,5.0078,5.9844,5.9797,6.4547,-0.695,-1.7625,12.728,12.6435,11.7748,1.3774,1.4071,0.8315,0.8273,28.6812,0.817,267.12,1.0,1.0,47.9688,39.0437,51.7062,,,
2025-06-27 11:30:00,265.8375,321.5,122.1875,50.4937,300.45,38.675,299.5625,299.6562,4.9141,5.6656,5.7891,6.3438,-0.7003,-1.79,12.8239,12.7735,11.863,1.4509,1.4828,0.8448,0.8404,28.2875,3.171,282.1,1.0,0.0,48.5312,38.9125,47.9875,,,
2025-06-27 12:00:00,265.2,318.5312,121.65,50.1312,299.575,38.25,299.1875,299.2188,5.1062,5.6609,5.6203,5.9219,-0.6985,-1.782,12.7654,12.689,11.7948,1.4391,1.4706,0.8533,0.8623,28.3187,3.044,286.0,1.0,0.0,48.7562,38.75,48.8312,,,
2025-06-27 12:30:00,264.9874,320.6562,121.4625,51.1187,299.825,39.3,299.75,299.75,5.0406,5.4953,5.8609,6.2547,-0.6259,-1.7085,12.6272,12.5379,11.7233,1.5449,1.576,0.9404,0.9373,28.3563,3.222,287.44,1.0,0.0,48.9812,38.725,44.4125,,,
2025-06-27 13:00:00,265.7312,324.1875,122.5625,51.2062,301.625,39.175,301.875,301.9062,4.9875,5.4734,5.4375,5.6312,-0.7422,-1.9015,12.7962,12.7183,11.9021,1.583,1.6119,0.933,0.9317,30.3625,0.795,289.86,1.0,0.0,49.1187,38.7437,40.7437,,,
2025-06-27 13:30:00,264.0312,324.5625,122.475,50.9062,302.675,38.9312,303.8125,303.8438,5.1078,6.1906,6.1781,5.925,-0.7418,-1.8515,12.754,12.6776,11.7898,1.5585,1.5913,0.896,0.8978,28.7812,0.773,288.28,1.0,0.0,49.2812,38.6875,37.9062,,,
2025-06-27 14:00:00,265.7312,327.7188,120.9125,50.1062,304.3,38.0187,304.9062,305.0,5.3812,6.2984,6.0094,5.4531,-0.7243,-1.8155,12.7264,12.6402,11.7593,1.5261,1.555,0.9065,0.9104,29.9688,0.785,276.56,1.0,1.0,49.1062,38.525,45.1937,,,
2025-06-27 14:30:00,263.9249,325.2188,121.8875,49.9125,303.45,37.6875,303.75,303.8125,4.8375,5.6031,5.9266,6.2125,-0.6049,-1.704,12.6354,12.5557,11.8664,1.5953,1.6228,0.9957,0.9984,29.9625,0.825,271.34,1.0,1.0,48.55,38.5125,46.4937,,,
2025-06-27 15:00:00,264.8812,325.0,123.95,49.7625,303.3,37.6625,303.9688,303.9688,4.7516,5.8672,6.1297,6.0562,-0.8127,-1.9215,12.6402,12.5525,11.7494,1.4443,1.4714,0.8199,0.8218,29.4125,0.853,286.92,1.0,1.0,47.9937,38.3875,41.5625,,,
2025-06-27 15:30:00,264.4562,320.3125,121.8375,49.5125,300.275,37.6125,301.0312,301.0625,5.4812,5.4062,5.5078,6.1016,-0.6403,-1.7505,12.8206,12.7296,11.7972,1.5677,1.6005,0.9833,0.9833,29.9688,0.874,286.96,1.0,1.0,47.5938,38.3312,46.1187,,,
2025-06-27 16:00:00,320.5563,332.2188,118.875,49.4312,305.25,37.075,308.375,308.4688,4.4734,5.5625,5.8937,5.4906,-0.8004,-2.154,12.7767,12.6841,11.8011,1.6775,1.7002,0.9271,0.9133,28.3312,0.797,263.72,1.0,1.0,47.3375,38.15,54.3312,,,
2025-06-27 16:30:00,265.9437,329.1875,126.1125,50.2562,307.25,38.1562,306.7812,306.8438,5.1047,5.2656,5.5531,6.0281,-0.6998,-1.8085,12.4859,12.4225,11.7232,1.5519,1.5861,0.9352,0.9268,29.9813,0.849,258.66,1.0,1.0,47.3438,38.1625,37.6187,,,
2025-06-27 17:00:00,263.9249,327.2812,121.5125,51.1625,303.8,38.9813,305.6562,305.7188,5.0938,6.0328,6.1156,5.9156,-0.6714,-1.767,12.7621,12.6841,11.8874,1.5519,1.5852,0.9268,0.9362,29.3937,0.774,261.48,1.0,1.0,47.3312,38.0375,36.2687,,,
2025-06-27 17:30:00,265.2,326.375,120.7,51.1312,302.75,39.4062,304.875,304.9062,5.4703,5.4937,5.5062,6.0281,-0.7414,-1.8395,12.6256,12.5492,11.7719,1.4903,1.5217,0.9034,0.9109,30.5562,0.843,264.54,1.0,1.0,47.4688,37.9937,37.7562,,,
2025-06-27 18:00:00,264.775,326.6562,120.8,50.7937,302.825,39.4437,305.0312,305.125,5.2594,5.9344,5.75,5.6469,-0.6263,-1.6985,12.5492,12.4599,11.7509,1.5874,1.6176,0.9769,0.9883,29.925,0.873,267.86,1.0,1.0,47.7,38.0312,37.5687,,,
2025-06-27 18:30:00,265.0938,327.2812,120.825,50.8062,303.45,39.125,305.5625,305.625,5.3406,5.9734,6.025,5.6625,-0.6477,-1.757,12.7735,12.6727,11.8277,1.5843,1.6171,0.9793,0.9796,29.3687,0.827,269.26,1.0,1.0,48.3062,38.0187,39.125,,,
2025-06-27 19:00:00,264.35,323.6562,122.8375,50.4812,300.875,38.7,303.125,303.25,5.2609,6.0219,6.0141,6.0781,-0.7829,-1.899,12.5866,12.5899,11.7852,1.5034,1.5371,0.8669,0.8702,29.2812,0.798,287.14,1.0,1.0,49.075,38.025,35.3375,,,
2025-06-27 19:30:00,263.6062,326.9062,120.7375,50.075,301.425,38.4625,303.25,303.375,5.6094,6.1719,6.1234,5.7453,-0.6902,-1.8555,12.6711,12.5996,11.7281,1.5988,1.632,0.9551,0.9597,30.4813,19.456,292.56,1.0,0.0,49.8812,38.2125,44.4062,,,
2025-06-27 20:00:00,264.8812,330.375,122.0125,48.7375,305.625,37.3312,305.9688,305.9688,4.975,5.8016,6.0781,6.1625,-0.7243,-1.8395,12.7166,12.624,11.8245,1.4854,1.5134,0.9047,0.9043,29.8062,2.888,289.0,1.0,0.0,46.0625,38.275,47.5187,,,
2025-06-27 20:30:00,265.0938,329.2812,123.0375,48.35,305.125,36.6063,304.5938,304.6562,5.375,6.1906,6.0687,5.6656,-0.7068,-1.8275,12.6922,12.6126,11.8035,1.4929,1.5217,0.9137,0.9172,29.1625,2.96,287.24,1.0,0.0,49.2375,38.3687,50.7625,,,
2025-06-27 21:00:00,264.2438,328.9375,123.725,48.2188,304.9,36.625,303.875,303.875,5.0,5.6891,6.0391,6.2891,-0.6561,-1.754,12.7036,12.611,11.7237,1.4745,1.5056,0.9128,0.9205,28.8937,0.807,277.24,1.0,0.0,44.0062,38.4125,51.4312,,,
2025-06-27 21:30:00,264.2438,328.5,123.2625,48.3937,304.675,36.4875,304.0,304.0,5.0938,5.8609,5.9859,6.0703,-0.6569,-1.752,12.6841,12.5492,11.865,1.4889,1.5217,0.9028,0.9019,28.925,0.835,272.74,1.0,0.0,48.4688,38.575,51.1,,,
2025-06-27 22:00:00,263.8187,329.0312,123.3875,48.9125,304.9,37.0438,304.125,304.2188,5.1094,5.5406,5.8531,5.8859,-0.6801,-1.8045,12.6159,12.5314,11.7626,1.4679,1.4999,0.8958,0.9006,28.875,0.837,270.34,1.0,1.0,43.25,38.6688,49.9375,,,
2025-06-27 22:30:00,266.0499,327.7188,122.9625,49.95,303.925,37.6688,303.5938,303.5938,4.9062,5.3094,5.3859,5.8734,-0.6066,-1.719,12.845,12.7686,11.8709,1.4924,1.5209,0.9373,0.9343,29.7562,0.767,269.34,1.0,1.0,46.7562,38.7625,46.7625,,,
2025-06-27 23:00:00,269.1312,328.2188,121.425,49.2437,303.225,37.3563,303.5938,303.7188,5.1203,5.9172,5.9937,5.6109,-0.7261,-1.843,12.6012,12.5054,11.7846,1.4106,1.4377,0.831,0.8299,29.0125,0.851,268.28,1.0,1.0,49.5,38.825,49.7812,,,
2025-06-27 23:30:00,267.4313,326.4688,122.8125,48.7937,303.575,36.925,303.1562,303.2188,5.0703,5.6125,6.0547,5.9109,-0.667,-1.761,12.6549,12.5688,11.7984,1.4535,1.4841,0.8702,0.8767,30.1063,0.874,267.08,1.0,1.0,44.25,38.7812,52.3062,,,
2025-06-28 00:00:00,268.6,326.1562,123.15,49.15,303.8,37.2625,303.3125,303.375,4.9906,5.2891,5.5,5.2656,-0.7497,-1.865,12.8775,12.7995,11.7708,1.3647,1.3975,0.7584,0.7724,30.0062,0.886,266.26,1.0,1.0,48.5625,38.8375,50.3187,,,
2025-06-28 00:30:00,265.0938,329.9062,123.0125,49.4688,305.6,37.9937,305.1562,305.25,5.6734,5.9531,5.7844,5.6344,-0.7418,-1.82,12.7312,12.6565,11.8381,1.38,1.4106,0.8282,0.8234,30.0375,0.853,266.12,1.0,1.0,43.0562,39.0312,47.5812,,,
2025-06-28 01:00:00,268.6,329.8125,122.15,49.7,304.8,38.4188,305.5625,305.6562,5.1812,5.2797,5.6891,6.0266,-0.7081,-1.8145,12.8564,12.7865,11.8255,1.4303,1.4583,0.8299,0.8258,29.5375,0.805,267.6,1.0,1.0,46.0375,38.9562,44.3937,,,
2025-06-28 01:30:00,269.9812,330.6562,121.8875,49.6,305.625,38.3062,306.4062,306.5,5.2922,5.9344,5.6297,5.5344,-0.7059,-1.8225,12.7199,12.6337,11.7,1.4102,1.4369,0.8245,0.8199,29.3625,0.768,268.1,1.0,1.0,48.275,38.9375,45.9875,,,
2025-06-28 02:00:00,268.8125,331.0625,122.3125,49.6187,305.925,37.7188,306.875,306.9062,5.2125,5.7453,5.7859,5.6156,-0.6469,-1.7695,12.7004,12.6224,11.8489,1.4544,1.4876,0.8612,0.8522,30.1063,0.905,268.04,1.0,1.0,49.5875,38.9062,46.7375,,,
2025-06-28 02:30:00,269.5563,330.1562,122.275,49.6375,305.75,37.975,306.6562,306.7188,5.5234,5.9,5.8766,5.9078,-0.8022,-1.9135,12.6874,12.611,11.7829,1.38,1.4097,0.7682,0.7722,29.9375,0.84,267.5,1.0,1.0,43.075,38.8625,47.0625,,,
2025-06-28 03:00:00,267.5375,334.4062,122.925,48.9812,309.025,37.7687,310.0312,310.0938,5.1078,5.7344,5.8656,5.85,-0.6613,-1.793,12.9279,12.8531,11.8969,1.4233,1.4509,0.8267,0.8271,29.45,0.756,267.28,1.0,1.0,47.2875,38.7562,46.175,,,
2025-06-28 03:30:00,270.0875,332.3125,122.4125,48.8562,307.825,37.6063,309.75,309.8125,5.2734,5.9297,5.8484,5.5875,-0.6854,-1.81,12.8206,12.741,11.8407,1.4141,1.4469,0.8127,0.8221,29.4062,3.252,280.56,1.0,0.0,48.9937,38.7313,45.4812,,,
2025-06-28 04:00:00,268.3875,331.5,122.6375,48.4812,307.525,37.0438,308.625,308.75,5.2,5.7437,5.7469,5.8953,-0.6604,-1.801,12.7459,12.6597,11.7127,1.3953,1.4286,0.7987,0.8124,31.0062,3.344,284.88,1.0,0.0,50.1562,38.675,49.4625,,,
2025-06-28 04:30:00,267.0062,333.0,123.5375,48.8,308.65,37.05,309.2188,309.3125,5.3734,5.8969,5.7219,5.6297,-0.6762,-1.781,12.7264,12.6532,11.7771,1.3686,1.4006,0.8144,0.8083,28.3187,3.145,284.46,1.0,0.0,45.5687,38.65,47.675,,,
2025-06-28 05:00:00,269.2374,333.1562,123.4,48.4312,308.9,36.5625,309.6562,309.6875,5.0516,5.6,5.6562,5.5656,-0.7068,-1.8265,12.5427,12.4566,11.6835,1.3892,1.4198,0.784,0.7928,28.4,0.787,274.34,1.0,0.0,48.875,38.7437,48.6062,,,
2025-06-28 05:30:00,266.9,332.8125,123.55,48.1062,308.775,36.825,309.3125,309.4062,4.9812,5.7547,5.8312,5.8672,-0.6915,-1.8095,12.832,12.754,11.8566,1.3927,1.4255,0.8337,0.8361,29.9,0.849,269.82,1.0,0.0,42.6625,38.8125,48.2062,,,
2025-06-28 06:00:00,267.5375,333.625,123.8,48.4937,309.425,36.9562,310.0938,310.1875,5.1703,5.8047,6.0375,5.7266,-0.6696,-1.7835,12.741,12.6663,11.7994,1.3743,1.4036,0.8127,0.8127,29.3687,0.804,268.12,1.0,1.0,47.3,38.825,45.6812,,,
2025-06-28 06:30:00,267.325,338.1562,124.4375,48.8312,313.0,37.0438,313.9062,314.0312,4.3062,5.2406,5.7594,6.05,-0.6259,-1.7475,12.6663,12.5931,11.7185,1.4951,1.5244,0.8908,0.9013,29.3062,0.777,284.7,1.0,1.0,49.8562,38.9062,40.4375,,,
2025-06-28 07:00:00,267.5375,338.5312,123.0625,49.7125,313.225,38.0562,315.4062,315.4688,5.3359,5.6609,5.5375,5.7625,-0.6587,-1.79,12.7101,12.6094,11.7624,1.4741,1.5043,0.8457,0.8341,29.4062,0.737,274.64,1.0,1.0,44.9,38.7812,34.6688,,,
2025-06-28 07:30:00,269.2374,336.3438,122.1625,50.0812,311.125,38.2188,314.0625,314.125,4.9531,5.7047,5.525,5.7594,-0.688,-1.7965,12.6272,12.5362,11.7448,1.4819,1.5169,0.7989,0.803,28.8625,0.802,270.64,1.0,1.0,48.7937,38.9062,34.1187,,,
2025-06-28 08:00:00,267.5375,337.3125,121.7375,50.0875,311.8,38.025,314.5938,314.6875,5.5437,5.9578,5.7,5.2656,-0.6552,-1.812,12.6597,12.5623,11.7423,1.5309,1.5668,0.8597,0.8634,29.6812,0.837,270.22,1.0,1.0,42.4125,38.8875,34.5562,,,
2025-06-28 08:30:00,262.3312,336.1875,122.2875,50.7062,311.125,38.5875,314.2188,314.2812,5.2375,5.8562,6.0219,5.7516,-0.6749,-1.8,12.6321,12.5834,11.8399,1.5003,1.5327,0.8374,0.8297,27.2,0.815,280.78,1.0,1.0,46.7188,38.95,28.5938,,,
2025-06-28 09:00:00,262.9688,338.0312,122.1125,50.2062,311.675,38.1562,314.9688,315.0312,4.6937,5.9328,6.1656,5.8141,-0.7134,-1.832,12.5688,12.4891,11.7115,1.5318,1.5589,0.8551,0.8529,29.9688,0.756,281.28,1.0,1.0,48.9062,38.825,25.7437,,,
2025-06-28 09:30:00,261.5875,338.25,120.5875,50.2312,311.525,38.0312,314.9062,314.9375,4.9797,6.0172,6.3359,5.6984,-0.6464,-1.756,12.7849,12.7069,11.9151,1.4544,1.4894,0.8321,0.8354,28.9,0.8,273.16,1.0,1.0,49.8812,38.7875,33.5312,,,
2025-06-28 10:00:00,268.2812,339.0312,121.525,50.3625,312.05,38.2,315.3438,315.4062,4.6109,5.625,6.3828,6.6828,-0.7318,-1.843,12.6516,12.5769,11.7506,1.4356,1.4649,0.7864,0.7818,29.95,0.834,284.38,1.0,1.0,43.7,38.6875,30.6562,,,
2025-06-28 10:30:00,268.0687,339.2812,121.1625,50.7812,312.35,38.5312,315.5938,315.6875,5.1453,5.8312,6.0422,5.8844,-0.7033,-1.839,12.8954,12.8011,11.8106,1.4758,1.5108,0.8096,0.8129,28.3125,0.909,274.04,1.0,1.0,46.7937,38.5938,33.2437,,,
2025-06-28 11:00:00,268.0687,337.0938,121.25,51.0375,310.1,38.7313,313.5312,313.5938,5.1469,5.9266,5.9203,5.4344,-0.6998,-1.8275,12.8547,12.7703,11.9056,1.4474,1.4784,0.7623,0.765,29.9688,0.851,267.86,1.0,1.0,48.0687,38.5562,33.2437,,,
2025-06-28 11:30:00,259.8875,335.5938,120.5125,51.1,308.875,38.8563,312.0,312.0312,5.9422,6.1172,6.0234,5.6891,-0.6871,-1.7615,12.6825,12.5931,11.7444,1.3472,1.3778,0.7392,0.74,29.3438,3.193,281.72,1.0,0.0,48.6062,38.5062,35.225,,,
2025-06-28 12:00:00,268.0687,336.25,121.325,50.725,309.675,38.5062,312.625,312.5938,5.4219,5.7953,5.7266,5.125,-0.6911,-1.824,12.8775,12.7946,11.9016,1.4028,1.436,0.7755,0.7752,29.4562,2.917,284.6,1.0,0.0,48.8875,38.3438,34.9688,,,
2025-06-28 12:30:00,268.1749,333.5625,121.5625,50.625,306.2,38.5312,309.7188,309.6875,5.4094,5.8969,6.0328,5.2234,-0.7059,-1.819,12.6971,12.6029,11.8174,1.4356,1.4653,0.7702,0.7746,28.8125,3.093,284.16,1.0,0.0,49.0187,38.3187,30.8187,,,
2025-06-28 13:00:00,268.1749,340.0312,121.55,49.95,311.375,37.6187,314.0625,314.1875,4.8141,5.5484,5.9453,5.8703,-0.7554,-1.8755,12.6191,12.5362,11.7075,1.4307,1.4627,0.7919,0.791,29.9437,0.843,286.12,1.0,0.0,48.9437,38.3,37.1688,,,
2025-06-28 13:30:00,267.6437,335.3125,121.6625,50.1437,308.125,37.7875,310.9688,311.125,5.1437,5.4984,5.925,6.1641,-0.7086,-1.8185,12.6906,12.6061,11.8053,1.4478,1.4802,0.8085,0.8039,29.9188,0.802,282.74,1.0,0.0,48.5875,38.2375,36.7375,,,
2025-06-28 14:00:00,268.7062,326.0,120.35,50.0375,301.675,37.6063,304.3438,304.4062,5.7906,6.1156,6.2484,6.2891,-0.772,-1.8685,12.6857,12.6094,11.7737,1.4019,1.4325,0.782,0.7792,29.9125,0.859,281.84,1.0,1.0,48.1937,38.1063,43.7875,,,
2025-06-28 14:30:00,268.9187,324.9062,120.875,50.4375,300.225,38.25,301.2812,301.3438,5.5437,5.25,5.5375,6.1219,-0.7046,-1.816,12.7475,12.65,11.7362,1.4019,1.4321,0.8214,0.8111,28.9062,0.823,273.44,1.0,1.0,47.6625,38.05,49.0187,,,
2025-06-28 15:00:00,267.6437,323.3438,121.325,51.0125,299.625,38.7938,300.3438,300.375,5.65,5.3078,5.6016,5.9625,-0.6832,-1.7975,12.8905,12.8125,11.9445,1.4216,1.4509,0.8317,0.8212,29.475,0.85,268.28,1.0,1.0,47.3875,38.0187,47.2687,,,
2025-06-28 15:30:00,267.75,323.6562,120.8,51.3125,299.05,39.2,300.0625,300.1562,5.5141,5.2781,5.5547,6.0812,-0.6863,-1.8025,12.7199,12.6419,11.781,1.4321,1.464,0.8144,0.8048,29.4188,0.832,263.62,1.0,1.0,47.3312,37.9312,45.9562,,,
2025-06-28 16:00:00,268.2812,325.125,120.6,52.1625,299.325,40.0375,300.6562,300.7188,5.7031,5.3016,5.4797,6.0672,-0.7195,-1.8405,12.8044,12.7069,11.7303,1.4233,1.4557,0.7991,0.8054,28.8062,0.8,259.6,1.0,1.0,47.5062,38.0,42.8375,,,
2025-06-28 16:30:00,268.9187,325.1562,120.1875,51.9688,299.875,39.9375,302.0,302.0938,5.9781,5.8766,6.1375,5.9156,-0.6285,-1.8145,12.767,12.7524,11.8196,1.5497,1.583,0.9131,0.9091,29.4562,5.618,271.06,1.0,1.0,47.925,38.0,42.4312,,,
2025-06-28 17:00:00,260.4187,324.4688,120.6375,51.0938,299.875,38.9312,301.4688,301.4375,5.7375,5.4609,5.6234,6.0828,-0.6775,-1.8065,12.6776,12.5947,11.7176,1.4461,1.4767,0.8628,0.8592,27.7562,5.232,273.56,1.0,1.0,48.3125,38.05,45.7312,,,
2025-06-28 17:30:00,267.8562,326.125,119.825,51.0312,299.3,39.1875,300.7188,300.7812,5.5234,5.1937,5.3594,5.8141,-0.5979,-1.729,12.9051,12.8141,11.9202,1.5318,1.5541,0.9177,0.9231,31.125,0.854,264.56,1.0,1.0,48.6625,38.1375,47.9812,,,
2025-06-28 18:00:00,269.025,326.6875,120.7125,50.3375,300.6,38.45,301.25,301.375,5.5172,5.7484,5.6375,5.8406,-0.6578,-1.7785,12.7654,12.6987,11.8593,1.4771,1.5047,0.8669,0.8658,29.975,0.881,260.08,1.0,1.0,48.8625,38.225,51.4312,,,
2025-06-28 18:30:00,267.9625,325.875,121.675,49.8625,300.825,38.525,301.25,301.3438,5.7703,5.4078,5.6828,6.1297,-0.6355,-1.7825,12.6435,12.559,11.7278,1.5008,1.5287,0.9126,0.9004,30.7125,0.79,257.94,1.0,1.0,49.45,38.425,50.3687,,,
